Country Name,Year,Population_Total,Population_Density,Population_65_Plus_Pct,Air_Transport_Passengers,Urban_Population_Pct,Healthcare_Access_Index,HDI,No_Improved_Water_Pct
Bangladesh,2017,162186147.0,1245.95641852962,5.25888905067487,4660739.03831114,35.858,48.0,0.633,1.3164062
Bangladesh,2019,164913055.0,1266.90523930245,5.66255837053046,6260241.0,37.405,50.0,0.656,1.0329971
Bangladesh,2021,167658854.0,1287.99918568026,5.97381333056883,3750753.0,38.946,52.0,0.663,0.7876663
Barbados,2000,262063.0,609.448837209302,11.2650393226056,1595268.0,33.827,54.0,0.762,1.408493
Barbados,2005,268706.0,624.897674418605,11.3248308560285,1892343.0,32.841,72.0,0.779,1.3583527
Barbados,2010,275243.0,640.1,11.8178994236013,1739616.94451345,31.87,75.0,0.797,1.3082047
Barbados,2015,278990.0,648.813953488372,12.9216100935517,2597649.0,31.249,80.0,0.8,1.2580643
Barbados,2017,280171.0,651.560465116279,13.5158528184573,2670560.0,31.159,80.0,0.804,1.2380066
Barbados,2019,281207.0,653.96976744186,14.2956713458923,2033146.0,31.158,79.0,0.808,1.2179489
Barbados,2021,282147.0,656.155813953488,15.2621067424193,867755.4775,31.246,77.0,0.803,1.2179489
Belarus,2000,9979610.0,49.1974779144976,13.5188087891952,210899.0,69.973,53.0,0.724,0.28987122
Belarus,2005,9663915.0,47.6446879945571,14.7034003515884,281877.0,72.354,59.0,0.767,0.32229614
Belarus,2010,9483836.0,46.7409685463919,13.9454868247262,652142.0,74.672,70.0,0.803,0.40405273
Belarus,2015,9461076.0,46.611337189252,14.3137668458221,1489035.0,77.181,76.0,0.825,0.4664154
Belarus,2017,9458989.0,46.5987595325832,14.797647947019,2493100.0,78.134,78.0,0.828,0.4868927
Belarus,2019,9419758.0,46.4107506220284,15.3719450417652,3208254.0,79.044,81.0,0.826,0.50522614
Belarus,2021,9302585.0,45.8368317319537,16.0697691637937,1040730.0,79.91,79.0,0.817,0.5216141
Belgium,2000,10251250.0,337.957010516599,16.8052483305967,10738119.0,97.129,77.0,0.894,0.0
